160,48
244,30
75,36
122,59
371,46
97,32
76,33
134,34
233,51
122,23
41,31
50,26
90,20
140,47
73,29
45,24
47,39
271,53
113,20
38,19
102,25
36,28
40,24
156,36
49,26
90,38
177,29
125,27
172,49
174,32
179,35
47,34
114,40
158,31
245,35
65,28
150,49
914,53
73,33
111,38
59,39
150,23
35,30
49,29
171,31
216,25
128,30
126,43
109,22
45,34
188,23
32,23
231,48
