380,52
63,51
61,56
134,63
112,72
127,56
66,90
168,57
68,71
83,53
314,49
197,58
103,41
331,53
112,49
126,65
78,43
246,71
80,33
202,37
92,13
22,58
526,52
125,61
183,36
48,54
151,56
75,71
165,38
157,62
103,69
84,21
35,50
69,20
29,58
159,62
130,83
91,70
82,56
375,47
113,57
234,57
276,42
52,40
126,60
74,43
556,49
