95,35
59,38
76,32
65,24
542,59
81,37
254,36
48,33
44,40
50,38
213,31
71,29
42,28
67,20
40,19
83,36
52,29
50,30
44,31
74,28
48,18
72,33
468,39
281,27
201,26
45,25
234,33
164,36
69,20
355,46
188,36
464,39
234,38
251,62
124,24
48,22
32,34
44,32
631,56
79,27
110,26
127,38
65,42
267,47
74,33
207,31
40,32
180,26
37,37
