133,32
108,25
69,38
49,37
260,46
132,20
120,26
212,49
592,73
84,41
122,24
154,40
53,17
223,37
107,54
516,44
52,35
57,37
99,32
132,43
57,32
41,30
84,31
117,30
61,34
60,25
102,50
135,56
223,43
53,17
194,43
631,70
160,43
292,53
64,26
34,30
42,24
54,33
54,25
242,43
106,39
125,30
516,82
98,49
59,41
127,45
55,32
68,36
155,44
